t,strain,damage,stress,temperature
336.0,9.303847609597302e-21,4.08314457833848e-45,157.37500154429847,902.6191136965147
337.0,8.501983437740803e-21,4.3612490706112344e-45,157.37500154429847,902.6191136965147
338.0,8.488446689243414e-21,4.133791920251823e-45,157.37500154429847,902.6191136965147
339.0,8.979240976758908e-21,4.2533770157350103e-45,157.37500154429847,902.6191136965147
340.0,8.592303633702823e-21,3.775790102047413e-45,157.37500154429847,902.6191136965147
341.0,8.887383777422479e-21,3.89571592540985e-45,157.37500154429847,902.6191136965147
342.0,8.989910674268694e-21,3.926446271691422e-45,157.37500154429847,902.6191136965147
343.0,9.011595701004126e-21,3.960303451139597e-45,157.37500154429847,902.6191136965147
344.0,9.116838545509798e-21,4.140453434625636e-45,157.37500154429847,902.6191136965147
345.0,9.08519859197406e-21,3.3614172710705053e-45,157.37500154429847,902.6191136965147
346.0,9.885696440852688e-21,4.401251068311342e-45,157.37500154429847,902.6191136965147
347.0,8.824884400842339e-21,4.1869345325029256e-45,157.37500154429847,902.6191136965147
348.0,9.725214530797137e-21,4.1921590223576744e-45,157.37500154429847,902.6191136965147
349.0,8.944000506667126e-21,4.2381316033343574e-45,157.37500154429847,902.6191136965147
351.0,8.624376652577763e-21,4.2317416792208624e-45,157.37500154429847,902.6191136965147
352.0,9.300355601192143e-21,4.4581919403678756e-45,157.37500154429847,902.6191136965147
353.0,9.12902996049866e-21,4.248261935827839e-45,157.37500154429847,902.6191136965147
354.0,9.122752422085037e-21,4.7174784448387986e-45,157.37500154429847,902.6191136965147
355.0,9.442215130513588e-21,4.554531017010657e-45,157.37500154429847,902.6191136965147
356.0,9.466700125477427e-21,4.348852843017758e-45,157.37500154429847,902.6191136965147
357.0,8.89789506048953e-21,4.758286988054658e-45,157.37500154429847,902.6191136965147
358.0,1.0264270683468793e-20,4.746531046316194e-45,157.37500154429847,902.6191136965147
359.0,9.371092886614217e-21,4.312929212945806e-45,157.37500154429847,902.6191136965147
360.0,9.165830547348189e-21,4.777746797406773e-45,157.37500154429847,902.6191136965147
361.0,9.583821975749892e-21,3.9674921723887994e-45,157.37500154429847,902.6191136965147
362.0,1.0057818139985134e-20,4.512555352517024e-45,157.37500154429847,902.6191136965147
363.0,1.0144408889289933e-20,4.6633537302898846e-45,157.37500154429847,902.6191136965147
364.0,9.299031357734096e-21,4.358278140407746e-45,157.37500154429847,902.6191136965147
365.0,9.553198920987028e-21,4.6983038905243935e-45,157.37500154429847,902.6191136965147
366.0,9.559903944900056e-21,4.189252078089286e-45,157.37500154429847,902.6191136965147
367.0,9.834581576708327e-21,5.072787012575659e-45,157.37500154429847,902.6191136965147
368.0,9.041118271772476e-21,5.0843500591336755e-45,157.37500154429847,902.6191136965147
369.0,9.551978328273568e-21,4.626565267995054e-45,157.37500154429847,902.6191136965147
370.0,8.834066951494917e-21,4.6672702154858364e-45,157.37500154429847,902.6191136965147
371.0,9.368187806323053e-21,5.2389433377493387e-45,157.37500154429847,902.6191136965147
372.0,9.668458682385537e-21,4.659256002761258e-45,157.37500154429847,902.6191136965147
373.0,9.254543930310566e-21,4.825609198474708e-45,157.37500154429847,902.6191136965147
374.0,9.076547342643443e-21,5.0135559575980054e-45,157.37500154429847,902.6191136965147
375.0,1.0018472784190757e-20,5.045790357722202e-45,157.37500154429847,902.6191136965147
376.0,1.058878884647304e-20,5.384520647018911e-45,157.37500154429847,902.6191136965147
377.0,9.836705222803292e-21,4.6907367728362705e-45,157.37500154429847,902.6191136965147
378.0,9.699876175931667e-21,5.0357908308268537e-45,157.37500154429847,902.6191136965147
379.0,1.0080726438102098e-20,5.4604385863378766e-45,157.37500154429847,902.6191136965147
380.0,1.0095732332536642e-20,4.651098904544489e-45,157.37500154429847,902.6191136965147
381.0,1.0337251802560316e-20,4.8077741938109066e-45,157.37500154429847,902.6191136965147
382.0,1.1297885102950129e-20,5.169324477509645e-45,157.37500154429847,902.6191136965147
383.0,1.0148303881032762e-20,5.222684508850377e-45,157.37500154429847,902.6191136965147
384.0,1.0630666551885371e-20,5.167944164247686e-45,157.37500154429847,902.6191136965147
385.0,9.896114096151304e-21,5.425125744383631e-45,157.37500154429847,902.6191136965147
386.0,1.0463318333655974e-20,4.936718602341465e-45,157.37500154429847,902.6191136965147
387.0,1.0664480722190096e-20,4.2647250993415373e-45,157.37500154429847,902.6191136965147
388.0,1.0136578935355139e-20,5.244779692874525e-45,157.37500154429847,902.6191136965147
389.0,9.714572187343681e-21,5.4210358402843915e-45,157.37500154429847,902.6191136965147
390.0,1.0359744907543273e-20,5.1832828714838785e-45,157.37500154429847,902.6191136965147
391.0,1.010704523117336e-20,5.3420150490675035e-45,157.37500154429847,902.6191136965147
392.0,1.0350791421718634e-20,5.896673725950158e-45,157.37500154429847,902.6191136965147
393.0,9.627643470331208e-21,4.797394516722871e-45,157.37500154429847,902.6191136965147
394.0,1.0576142024446076e-20,5.312643257209396e-45,157.37500154429847,902.6191136965147
395.0,1.0714028487536941e-20,5.054949751659791e-45,157.37500154429847,902.6191136965147
396.0,9.88568577588591e-21,5.29613211368757e-45,157.37500154429847,902.6191136965147
398.0,1.0487401252356254e-20,5.547213056731821e-45,157.37500154429847,902.6191136965147
399.0,1.0150990719024021e-20,5.77480861614393e-45,157.37500154429847,902.6191136965147
400.0,1.0508212387620516e-20,5.5009522394116035e-45,157.37500154429847,902.6191136965147
401.0,1.1007202448459813e-20,5.178764840838609e-45,157.37500154429847,902.6191136965147
402.0,1.102477867996973e-20,5.4922092387629546e-45,157.37500154429847,902.6191136965147
403.0,1.0717970089698334e-20,5.680494745957878e-45,157.37500154429847,902.6191136965147
404.0,1.0202440331947123e-20,5.5323039475167843e-45,157.37500154429847,902.6191136965147
405.0,1.0765425449384169e-20,5.761208522207219e-45,157.37500154429847,902.6191136965147
406.0,1.050119039270096e-20,5.2320667072392927e-45,157.37500154429847,902.6191136965147
407.0,1.0556972269754399e-20,5.867757979556737e-45,157.37500154429847,902.6191136965147
408.0,1.0990764216148296e-20,5.819503413212128e-45,157.37500154429847,902.6191136965147
409.0,1.1020265365399865e-20,5.755791809264302e-45,157.37500154429847,902.6191136965147
410.0,1.1136829351342104e-20,6.268934254011442e-45,157.37500154429847,902.6191136965147
411.0,1.1464555177167782e-20,5.783784025429582e-45,157.37500154429847,902.6191136965147
412.0,1.131612452712799e-20,5.923570125054807e-45,157.37500154429847,902.6191136965147
413.0,1.0458057907557543e-20,6.079886815589683e-45,157.37500154429847,902.6191136965147
414.0,1.1634641505988574e-20,5.913327376952082e-45,157.37500154429847,902.6191136965147
415.0,1.0755696294655444e-20,5.87086498013849e-45,157.37500154429847,902.6191136965147
416.0,1.1149616143440654e-20,5.942282335706474e-45,157.37500154429847,902.6191136965147
417.0,1.1604956304954934e-20,5.5883301216867735e-45,157.37500154429847,902.6191136965147
418.0,1.1050492497738634e-20,6.294217192915352e-45,157.37500154429847,902.6191136965147
419.0,1.1503955418034005e-20,6.076656075904707e-45,157.37500154429847,902.6191136965147
420.0,1.1806731512170451e-20,6.445911209772849e-45,157.37500154429847,902.6191136965147
421.0,1.1886222893120673e-20,6.156102533131947e-45,157.37500154429847,902.6191136965147
422.0,1.1718090115858713e-20,6.457232171713292e-45,157.37500154429847,902.6191136965147
423.0,1.0840044831499561e-20,6.482534553482391e-45,157.37500154429847,902.6191136965147
424.0,1.110973475733751e-20,6.309732019687505e-45,157.37500154429847,902.6191136965147
425.0,1.1647917468131439e-20,6.212148891083122e-45,157.37500154429847,902.6191136965147
426.0,1.1318260164475127e-20,6.038394363392037e-45,157.37500154429847,902.6191136965147
427.0,1.1455009567865333e-20,6.280049801898304e-45,157.37500154429847,902.6191136965147
428.0,1.0956114880399617e-20,6.506703774777922e-45,157.37500154429847,902.6191136965147
429.0,1.1633713138372138e-20,6.445143676599935e-45,157.37500154429847,902.6191136965147
430.0,1.1050530676559194e-20,6.517028826387313e-45,157.37500154429847,902.6191136965147
431.0,1.0995975666599897e-20,6.122140157747898e-45,157.37500154429847,902.6191136965147
432.0,1.1113192207979666e-20,6.597521742484522e-45,157.37500154429847,902.6191136965147
433.0,1.1443835537740896e-20,6.399689681227757e-45,157.37500154429847,902.6191136965147
434.0,1.1565442148699831e-20,6.700087484661487e-45,157.37500154429847,902.6191136965147
435.0,1.1513117156127741e-20,6.485604183920914e-45,157.37500154429847,902.6191136965147
436.0,1.183407363761877e-20,6.288819579690202e-45,157.37500154429847,902.6191136965147
437.0,1.1601476963577494e-20,6.480967648475074e-45,157.37500154429847,902.6191136965147
438.0,1.127594526035973e-20,6.422351799753716e-45,157.37500154429847,902.6191136965147
439.0,1.1158255772836664e-20,6.843302815680306e-45,157.37500154429847,902.6191136965147
440.0,1.2074841807316348e-20,6.624307598042649e-45,157.37500154429847,902.6191136965147
441.0,1.1637959820776231e-20,7.076621749776877e-45,157.37500154429847,902.6191136965147
442.0,1.194356584848949e-20,6.365480473774371e-45,157.37500154429847,902.6191136965147
443.0,1.1398763834971036e-20,6.538729990522258e-45,157.37500154429847,902.6191136965147
445.0,1.1228714975233032e-20,6.959104822105164e-45,157.37500154429847,902.6191136965147
446.0,1.2178379851091417e-20,6.458497260008649e-45,157.37500154429847,902.6191136965147
447.0,1.2119069729921134e-20,7.054393415629319e-45,157.37500154429847,902.6191136965147
448.0,1.2367368708920209e-20,7.186334732339742e-45,157.37500154429847,902.6191136965147
449.0,1.109829895924996e-20,6.691770501384949e-45,157.37500154429847,902.6191136965147
450.0,1.175230685258819e-20,7.068859228402775e-45,157.37500154429847,902.6191136965147
451.0,1.1852940709302588e-20,7.266119901967393e-45,157.37500154429847,902.6191136965147
452.0,1.1626788597300544e-20,7.194134799616325e-45,157.37500154429847,902.6191136965147
453.0,1.17318357774077e-20,6.972222816235856e-45,157.37500154429847,902.6191136965147
454.0,1.2276359220656349e-20,7.055061164061685e-45,157.37500154429847,902.6191136965147
455.0,1.1230492827591187e-20,6.872108452117592e-45,157.37500154429847,902.6191136965147
456.0,1.2185814187580474e-20,7.632027008665506e-45,157.37500154429847,902.6191136965147
457.0,1.1623521358158155e-20,7.760071331210265e-45,157.37500154429847,902.6191136965147
458.0,1.1755957389764696e-20,7.458003043793335e-45,157.37500154429847,902.6191136965147
459.0,1.1614472078389883e-20,7.27290271125866e-45,157.37500154429847,902.6191136965147
460.0,1.1664213832062735e-20,7.126383208111277e-45,157.37500154429847,902.6191136965147
461.0,1.2537106256939683e-20,7.08848673000131e-45,157.37500154429847,902.6191136965147
462.0,1.1961792994282567e-20,6.87725740738649e-45,157.37500154429847,902.6191136965147
463.0,1.1745365621856043e-20,7.327772143187292e-45,157.37500154429847,902.6191136965147
464.0,1.2221136290421225e-20,7.498762600768975e-45,157.37500154429847,902.6191136965147
466.0,1.2686735770099691e-20,7.451383163439991e-45,157.37500154429847,902.6191136965147
467.0,1.2026007916777603e-20,7.48365897239042e-45,157.37500154429847,902.6191136965147
468.0,1.2685698046307726e-20,7.392243024503922e-45,157.37500154429847,902.6191136965147
469.0,1.2495375640509944e-20,7.512119803580618e-45,157.37500154429847,902.6191136965147
470.0,1.2250601938103421e-20,7.269432703374403e-45,157.37500154429847,902.6191136965147
471.0,1.286730327456472e-20,7.67255049150636e-45,157.37500154429847,902.6191136965147
472.0,1.1556740770682506e-20,7.940331838703154e-45,157.37500154429847,902.6191136965147
473.0,1.2263559997965761e-20,7.933977234286644e-45,157.37500154429847,902.6191136965147
474.0,1.2340706876898102e-20,7.847733544954385e-45,157.37500154429847,902.6191136965147
475.0,1.2436203142595283e-20,7.803629530305772e-45,157.37500154429847,902.6191136965147
476.0,1.2732594016584004e-20,7.611386211592035e-45,157.37500154429847,902.6191136965147
477.0,1.2486500003493699e-20,8.173161808687321e-45,157.37500154429847,902.6191136965147
478.0,1.2598709605858977e-20,7.293512389081285e-45,157.37500154429847,902.6191136965147
479.0,1.2712995695382565e-20,7.529217021496284e-45,157.37500154429847,902.6191136965147
480.0,1.2697041346738726e-20,7.849332924249374e-45,157.37500154429847,902.6191136965147
481.0,1.2266151437826912e-20,8.328449304952091e-45,157.37500154429847,902.6191136965147
482.0,1.2626589557173184e-20,7.234949041528577e-45,157.37500154429847,902.6191136965147
483.0,1.2850194243799369e-20,8.000271413363435e-45,157.37500154429847,902.6191136965147
484.0,1.195137230967759e-20,8.185072410348679e-45,157.37500154429847,902.6191136965147
485.0,1.2421683687980885e-20,8.408969829614101e-45,157.37500154429847,902.6191136965147
486.0,1.3575405804219882e-20,8.258881287131255e-45,157.37500154429847,902.6191136965147
487.0,1.2781157877111555e-20,8.07570603828885e-45,157.37500154429847,902.6191136965147
488.0,1.2865952378217234e-20,8.348370815522139e-45,157.37500154429847,902.6191136965147
489.0,1.1725298378449269e-20,8.183859329399209e-45,157.37500154429847,902.6191136965147
490.0,1.2722996684633035e-20,8.304653736442497e-45,157.37500154429847,902.6191136965147
491.0,1.2724249227887463e-20,8.76915364882386e-45,157.37500154429847,902.6191136965147
492.0,1.2734742425422273e-20,8.105160722692867e-45,157.37500154429847,902.6191136965147
493.0,1.2796233645979094e-20,8.078345181420887e-45,157.37500154429847,902.6191136965147
494.0,1.2655193874140228e-20,8.553050594665948e-45,157.37500154429847,902.6191136965147
495.0,1.3205201360541316e-20,8.180730350318634e-45,157.37500154429847,902.6191136965147
496.0,1.3762541851079757e-20,8.497209429689812e-45,157.37500154429847,902.6191136965147
497.0,1.3175443880789541e-20,8.489328698025954e-45,157.37500154429847,902.6191136965147
498.0,1.3370905389594865e-20,8.319618100397103e-45,157.37500154429847,902.6191136965147
499.0,1.2696381388656591e-20,8.535905057582518e-45,157.37500154429847,902.6191136965147
500.0,1.3290940543154573e-20,8.105661322391571e-45,157.37500154429847,902.6191136965147
